postalCode,nta2020,overlap_frac,overlap_m2
10029,MN0802,8.686006530838636e-06,32.41406512630143
10030,MN1002,0.9406528213487119,1182876.585583573
10030,MN0903,0.059345162878447794,74626.89957800705
10030,MN0902,2.0157709559328205e-06,2.534844112042927
10031,MN0903,0.734401295441364,2017230.8043008826
10031,MN0902,0.2548210305016091,699934.539198511
10031,MN1201,0.010618313825067276,29166.056583256424
10031,MN1002,4.148159238162198e-05,113.94035724483777
10032,MN1201,0.7279912977627006,2742541.358468146
10032,MN1291,0.1555129095041009,585859.4565641839
10032,MN0903,0.09903676422308,373098.44599157746
10032,MN1202,0.012488882137950663,47049.01815396217
10032,MN1002,0.0007651552025716589,2882.5479029062158
10033,MN1202,0.7003694983904998,1837531.410092292
10033,MN1201,0.24506891622065746,642977.5029146855
10033,MN1291,0.051704269468885206,135654.42156360077
10033,MN1292,9.384733147849021e-12,2.462234859475828e-05
10034,MN1203,0.5551101585249303,2211734.6385120074
10034,MN1292,0.4064592243934196,1619462.2489389684
10034,MN1202,0.03503915363285178,139607.08267319825
10034,MN1291,3.1794131418316924e-05,126.67788668496566
10035,MN1102,0.9992907988489176,2491116.676471962
10035,MN1001,3.714881353969759e-05,92.60770641187449
10035,MN1002,3.51591307034244e-06,8.76476566445399
10036,MN0402,0.5217585748255489,961724.743699446
10036,MN0502,0.436698799077391,804939.4123651581
10036,MN0401,0.04154262609672517,76572.90816702563
10037,MN1002,0.5418153161639973,633166.0976141081
10037,MN1102,0.4554610884928725,532252.4325407186
10038,MN0101,0.6392637077804127,727591.8386938416
10038,MN0301,0.27267008033740403,310345.3593483789
10038,MN0102,0.08760819820436415,99713.16882275375
10039,MN1002,0.901789605523055,1230210.358679591
10039,MN0903,0.09316493448699735,127094.46501673991
10039,MN1291,0.001230630196598925,1678.8106741170395
10040,MN1202,0.7492160693504557,1996818.1112820113
10040,MN1291,0.20107848791239905,535916.383641879
10040,MN1203,0.04752718199006865,126669.91760900567
10041,MN0101,1.0000000000000002,26588.03380799054
10043,MN0101,1.0,6191.683594594076
10044,MN0801,0.9859180294916214,1003803.7369943397
10045,MN0101,1.0000000000000002,7461.419150708943
10047,MN0602,0.9999999999999999,1723.4185314608349
10048,MN0101,1.0,157537.5149224347
10055,MN0502,1.0,6033.494591070702
10065,MN0801,0.5807154379726,1077560.9094950692
10065,MN0802,0.41683380286415506,773466.2837459822
10065,MN0604,0.0011910507696250984,2210.083746099031
10065,MN6491,6.189033227619398e-06,11.484213846512946
10069,MN0701,0.9937573032621962,382618.7512144422
10075,MN0801,0.3758954251745087,293609.7856374732
10075,MN0802,0.3523684972000711,275233.0355717442
10075,MN0803,0.27037255462758214,211186.46966668067
10075,MN6491,9.126214858182887e-10,0.0007128434688846311
10080,MN0101,0.9999999999999999,12426.979934838377
10081,MN0101,1.0,4894.099186486617
10096,MN0502,1.0,7053.583872956455
10097,MN0502,0.9999999999999999,11091.396562466003
10103,MN0502,1.0,10295.362019416647
10104,MN0502,1.0,14543.252005756598
10105,MN0502,1.0000000000000002,5570.143896322695
10106,MN0502,1.0,5104.276490656612
10107,MN0502,0.9999999999999998,3712.929945097898
10110,MN0502,1.0,3375.2757285640105
10111,MN0502,1.0,16705.744463861713
10112,MN0604,1.0000000000000002,2495.276183816214
10115,MN0901,1.0000000000000002,11557.670190323162
10118,MN0501,0.9999999999999998,14841.953147223503
10119,MN0501,1.0,20479.879398558816
10120,MN0501,0.9999999999999999,5703.558101355796
10121,MN0501,1.0,18651.873926971224
10122,MN0502,1.0,3798.9531628731465
10123,MN0502,1.0,2630.8233463408073
10128,MN0803,0.5571234011845914,998360.0269927918
10128,MN0802,0.4373485791487587,783724.6440480159
10128,MN1101,0.003451308276361449,6184.712788266126
10128,MN6491,0.00014259268776029853,255.52478911970655
10151,MN0502,1.0,3444.8868740337234
10152,MN0604,0.9999999999999998,9694.90270940119
10153,MN0502,1.0000000000000002,12724.242430333436
10154,MN0604,0.9999999999999999,12828.479075959518
10155,MN0604,0.9999999999999999,3542.1286620005526
10158,MN0603,1.0,5348.607361640223
10162,MN0801,1.0,3421.76077360796
10165,MN0502,1.0000000000000002,6767.404085060658
10166,MN0604,0.9999999999999998,17258.36455877051
10167,MN0604,0.9999999999999999,13115.291745653565
10168,MN0603,1.0,4498.360556781551
10169,MN0604,1.0,11181.215005610873
10170,MN0604,1.0,10015.10875755484
10171,MN0604,1.0,3812.7693589514665
10172,MN0604,1.0000000000000002,12898.943511624968
10173,MN0502,1.0,4207.369714910517
10174,MN0604,0.9999999999999999,7164.366550529375
10175,MN0502,1.0,3011.504527634107
10176,MN0502,0.9999999999999999,2913.207616473435
10177,MN0502,1.0,4001.1491425826625
10178,MN0603,1.0,8520.664760991314
10196,MN0502,0.9999999999999998,5154.179472562471
10203,MN0101,1.0,5470.361833401525
10259,MN0101,1.0,2903.5062511813308
10260,MN0101,1.0000000000000002,8460.715959192135
10265,MN0101,1.0,2530.1362636856993
10270,MN0101,1.0,5013.293769054448
10271,MN0101,0.9999999999999998,7968.595818935779
10275,MN0101,1.0,7831.177604880734
10278,MN0102,1.0,33531.97463151085
10279,MN0102,1.0,4639.716763409659
10280,MN0101,0.9684320237517137,355000.1234125182
10280,MN0191,0.021434991023540025,7857.468848690025
10281,MN0101,0.9946652374459586,153081.69451496392
10282,MN0101,0.9973531294384165,247191.93926091373
10285,MN0101,1.0,11019.239717339793
10286,MN0101,1.0000000000000002,1842.5987861339158
10301,SI0104,0.4291993680747307,7288818.852515258
10301,SI0101,0.2431641209181167,4129501.021293835
10301,SI0105,0.14475310141561196,2458249.5060301647
10301,SI0203,0.1350884340248999,2294120.629986605
10301,SI0102,0.04430760987618737,752447.8510397406
10301,SI0191,0.0020872774532258564,35446.90039910237
10302,SI0106,0.722051371246295,3447575.6801194837
10302,SI0105,0.2769979354310577,1322580.890591061
10302,SI0107,0.000249460614131103,1191.0985570757955
10303,SI0107,0.970194396618838,12776371.42704024
10303,SI0106,0.01705760937228299,224629.57295688285
10303,SI0204,0.007153043432838496,94197.55468614619
10304,SI0203,0.4181821239111732,6631221.4912439035
10304,SI0102,0.19783995750134742,3137199.088616191
10304,SI0201,0.16724896781589718,2652109.8974682996
10304,SI0103,0.121175190251446,1921506.1569002857
10304,SI0104,0.09440962431556785,1497077.6940112272
10304,SI0202,9.707747649619812e-05,1539.3825121851748
10304,SI0105,1.2055320181295927e-06,19.116431262618107
10305,SI0201,0.5561617832614982,10001361.231788665
10305,SI0103,0.2091543016063831,3761185.6594691086
10305,SI0202,0.11770519366479881,2116672.155709393
10305,SI9561,0.08845596866013034,1590688.3973395533
10305,SI9592,0.02086490792488564,375210.03331268905
10305,SI0102,1.9058921418583414e-05,342.7332900827935
10306,SI0301,0.320909140391224,9011705.961947013
10306,SI0202,0.2813771940866367,7901577.793686957
10306,SI9593,0.13178058212275276,3700635.8127932455
10306,SI0203,0.1085049984038528,3047015.550336104
10306,SI0302,0.08852210760526727,2485860.028474022
10306,SI9592,0.04886474514076821,1372209.9488261405
10306,SI0201,0.009345326587152246,262433.58235016774
10307,SI0305,0.9813247515208618,7271536.743682038
10308,SI0302,0.8801843990090884,8901533.99390233
10308,SI0203,0.114157366258147,1154503.167228668
10308,SI9593,0.0032291530064691904,32657.265103719026
10308,SI0301,5.030788637885993e-08,0.5087767532200643
10309,SI0304,0.478896969931686,16644803.767795933
10309,SI0305,0.3772734044459216,13112719.80840985
10309,SI0303,0.1221651065268726,4246036.941310663
10309,SI0391,0.01069169127168812,371606.2417110119
10310,SI0104,0.5770795729322569,4979564.70367814
10310,SI0106,0.25194101007729924,2173974.99415078
10310,SI0105,0.08924868454844007,770118.4035486333
10310,SI0191,0.06641736691856015,573109.1369919734
10310,SI0101,0.012591997754933772,108655.15001797375
10312,SI0304,0.4551225303270025,12398275.89555664
10312,SI0302,0.2715981711587873,7398774.691149307
10312,SI0303,0.2447831774744553,6668290.771583543
10312,SI0291,0.012716437613363754,346416.3855519054
10312,SI0391,0.011016949816915072,300119.5815541705
10312,SI0203,2.586734478475862e-05,704.6684265366894
10314,SI0204,0.4245759437230621,32464267.41932593
10314,SI0203,0.22127329772091128,16919176.925043467
10314,SI0291,0.13924100690872837,10646757.902444085
10314,SI0105,0.10201957055795635,7800702.488124468
10314,SI0391,0.09160503939551261,7004378.226934086
10314,SI0107,0.0196738659632017,1504318.96871189
10314,SI0303,4.529333669884409e-05,3463.2555533196914
10314,SI0305,1.1910247785390685e-05,910.6909490556593
10314,SI0302,2.4557270716226663e-06,187.77177920856843
10314,SI0106,1.457742309847267e-06,111.46306538322364
10451,BX0401,0.5125619397014908,2406632.955638412
10451,BX0102,0.20058082770425598,941787.504751962
10451,BX0101,0.18750284705567297,880382.4397555027
10451,BX0301,0.058713757538456854,275678.8065920505
10451,BX0491,0.035401207458032755,166219.35016773187
10451,BX0402,0.005145079441523186,24157.700336780123
10452,BX0402,0.46726918801805917,2092376.8345543481
10452,BX0403,0.28396694627073066,1271570.810556104
10452,BX0401,0.12811536152654993,573685.62165573
10452,BX0491,0.06484864735013457,290384.66679802065
10452,BX0501,0.05429731654153421,243137.04011140563
10452,BX0502,0.0004918179650821384,2202.3033903013393
10453,BX0501,0.7025102327362046,2936748.371144937
10453,BX0502,0.18177206212998437,759873.354870176
10453,BX0503,0.05929966893144304,247894.19147043617
10453,BX0701,0.051970767584443266,217256.71732396982
10453,BX0403,0.00231048909903925,9658.685072420243
10454,BX0101,0.9970067641404664,5031158.879172725
10454,BX0201,7.36088071462049e-05,371.44943944108013
10454,BX0102,5.5116543967581115e-05,278.13260606197986
10454,BX0291,3.9500032347626576e-05,199.3275729124065
10454,BX0202,7.290245865594212e-07,3.6788501881085547
10455,BX0102,0.45125377720310555,1452004.33836575
10455,BX0101,0.22305286547208017,717719.7060992124
10455,BX0202,0.2156385346383986,693862.5306461656
10455,BX0201,0.10914954177802012,351211.7043642736
10456,BX0301,0.3637036740282325,1768440.0016723631
10456,BX0401,0.26110167868839834,1269557.296417427
10456,BX0302,0.163467320697251,794828.7837883742
10456,BX0403,0.0924991957663416,449759.7621271858
10456,BX0102,0.07691602230822651,373989.5424010288
10456,BX0391,0.03497058086406478,170037.8041188818
10456,BX0202,0.007023898897311409,34152.37366214698
10456,BX0492,0.00016387080855173697,796.7906668074787
10456,BX0303,0.00015375794377220757,747.6187835280288
10457,BX0602,0.32106758678286107,1965811.8758769063
10457,BX0502,0.21216629970689352,1299038.111582226
10457,BX0302,0.13549284207793444,829586.8191554737
10457,BX0391,0.1345011353911111,823514.8615284888
10457,BX0403,0.07849828845154677,480624.2486832652
10457,BX0492,0.049304718754657306,301879.74636700406
10457,BX0603,0.04888800236867219,299328.30220333
10457,BX0503,0.019792153739959784,121182.1201294537
10457,BX0303,0.0002889727263723945,1769.303538234663
10458,BX0603,0.3818043532630063,2237574.623026871
10458,BX0702,0.2330923632511106,1366044.028504746
10458,BX2791,0.2176131058735074,1275327.426676041
10458,BX0503,0.08151963588618631,477748.00621948484
10458,BX0701,0.04540553933476906,266100.37756783137
10458,BX0703,0.04052783130827246,237514.43923227504
10458,BX0602,3.717108315961771e-05,217.84212693637943
10459,BX0202,0.48404544499920804,1772105.0814829352
10459,BX0303,0.37889710931020015,1387153.8296758467
10459,BX0201,0.07284805082374526,266698.9274965646
10459,BX0301,0.05438572535573171,199107.7929949019
